Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A Retrospective Study of Clinical Effects of Powdered Caffeine Exposures Reported to Three US Poison Control Centers","Journal of Medical Toxicology","","12","3","10.1007/s13181-016-0545-9","Gillian A. BeauchampAmberly R. JohnsonBarbara I. CrouchMatthew ValentoB. Zane HorowitzRobert G. Hendrickson","2016","http://link.springer.com/article/10.1007/s13181-016-0545-9","Article"
"A New Online Strategy in Teaching Racial and Ethnic Health and Health Disparities to Public Health Professionals","Journal of Racial and Ethnic Health Disparities","","3","3","10.1007/s40615-015-0153-4","Eric BaileyJustin MooreShanekia Joyner","2016","http://link.springer.com/article/10.1007/s40615-015-0153-4","Article"
"Data driven uncertainty evaluation for complex engineered system design","Chinese Journal of Mechanical Engineering","","29","5","10.3901/CJME.2016.0422.058","Boyuan LiuShuangxi HuangWenhui FanTianyuan XiaoJames HumannYuyang LaiYan Jin","2016","http://link.springer.com/article/10.3901/CJME.2016.0422.058","Article"
"Supplier selection in supplier chain management using Choquet integral-based linguistic operators under fuzzy heterogeneous environment","Fuzzy Optimization and Decision Making","","15","3","10.1007/s10700-015-9228-2","Xiqin WenMingchao YanJieyu XianRui YueAnhua Peng","2016","http://link.springer.com/article/10.1007/s10700-015-9228-2","Article"
"A universal new product development and upgradation framework","Journal of Innovation and Entrepreneurship","","5","1","10.1186/s13731-016-0055-7","Kaustubh DhargalkarKasturi ShindeYoshita Arora","2016","http://link.springer.com/article/10.1186/s13731-016-0055-7","Article"
"An Exact Expected Value-Based Method to Prioritize Engineering Characteristics in Fuzzy Quality Function Deployment","International Journal of Fuzzy Systems","","18","4","10.1007/s40815-015-0118-0","Jing LiuYizeng ChenJian ZhouXiajie Yi","2016","http://link.springer.com/article/10.1007/s40815-015-0118-0","Article"
"Two-echelon fuzzy stochastic supply chain for the manufacturer–buyer integrated production–inventory system","Journal of Intelligent Manufacturing","","27","4","10.1007/s10845-014-0921-8","Ravi Shankar KumarM. K. TiwariA. Goswami","2016","http://link.springer.com/article/10.1007/s10845-014-0921-8","Article"
"RePizer: a framework for prioritization of software requirements","Frontiers of Information Technology & Electronic Engineering","","17","8","10.1631/FITEE.1500162","Saif Ur Rehman KhanSai Peck LeeMohammad DabbaghMuhammad TahirMuzafar KhanMuhammad Arif","2016","http://link.springer.com/article/10.1631/FITEE.1500162","Article"
"New results on C
                            11 and C
                            12 lattices with applications to Grothendieck categories and torsion theories","Frontiers of Mathematics in China","","11","4","10.1007/s11464-016-0550-y","Toma AlbuMihai Iosif","2016","http://link.springer.com/article/10.1007/s11464-016-0550-y","Article"
"A framework for strategy formulation in sustainable supply chains: a case study in the electric industry","NETNOMICS: Economic Research and Electronic Networking","","17","1","10.1007/s11066-015-9098-3","María D. GraciaLuis E. Quezada","2016","http://link.springer.com/article/10.1007/s11066-015-9098-3","Article"
"A product module mining method for PLM database","Journal of Central South University","","23","7","10.1007/s11771-016-3229-3","Tiao-yu Lei 雷佻钰Wei-ping Peng 彭卫平Jin Lei 雷金Yuan-hua Zhong 钟院华Qiu-hua Zhang 张秋华Jun-hao Dou 窦俊豪","2016","http://link.springer.com/article/10.1007/s11771-016-3229-3","Article"
"Choosing creativity: the role of individual risk and ambiguity aversion on creative concept selection in engineering design","Research in Engineering Design","","27","3","10.1007/s00163-015-0212-1","Christine A. TohScarlett R. Miller","2016","http://link.springer.com/article/10.1007/s00163-015-0212-1","Article"
"Recent development in reliability analysis of NC machine tools","The International Journal of Advanced Manufacturing Technology","","85","1 - 4","10.1007/s00170-015-7926-0","Xiaocong He","2016","http://link.springer.com/article/10.1007/s00170-015-7926-0","Article"
"Applying Patent-Based Fuzzy Quality Function Deployment to Explore Prospective VoLTE Technologies","International Journal of Fuzzy Systems","","18","3","10.1007/s40815-016-0175-z","Yu-Hui WangTzu-han Chow","2016","http://link.springer.com/article/10.1007/s40815-016-0175-z","Article"
"Software quality improvement: a model based on managing factors impacting software quality","Software Quality Journal","","24","2","10.1007/s11219-014-9257-z","Ivan JanicijevicMaja KrsmanovicNedeljko ZivkovicSasa Lazarevic","2016","http://link.springer.com/article/10.1007/s11219-014-9257-z","Article"
"Design optimization of mechanical properties of ceramic tool material during turning of ultra-high-strength steel 300M with AHP and CRITIC method","The International Journal of Advanced Manufacturing Technology","","84","9 - 12","10.1007/s00170-015-7903-7","Dong WangJun Zhao","2016","http://link.springer.com/article/10.1007/s00170-015-7903-7","Article"
"An Integer Linear Program for Integrated Supplier Selection: A Sustainable Flexible Framework","Global Journal of Flexible Systems Management","","17","2","10.1007/s40171-015-0105-1","Harpreet KaurSurya Prakash SinghRémy Glardon","2016","http://link.springer.com/article/10.1007/s40171-015-0105-1","Article"
"Modeling and simulation of graphene-oxide-based RRAM","Journal of Computational Electronics","","15","2","10.1007/s10825-016-0813-6","Ee Wah LimMohammad Taghi AhmadiRazali Ismail","2016","http://link.springer.com/article/10.1007/s10825-016-0813-6","Article"
"A study of product experience obtained from multimodal interactive displays","Multimedia Tools and Applications","","75","11","10.1007/s11042-015-2564-y","Shuo-Fang LiuJui-Hung ChengWan-Jiun Chen","2016","http://link.springer.com/article/10.1007/s11042-015-2564-y","Article"
"Advanced models of quality function deployment: a literature review","Quality & Quantity","","50","3","10.1007/s11135-015-0212-2","K. SivasamyC. ArumugamS. R. DevadasanR. MurugeshV. M. M. Thilak","2016","http://link.springer.com/article/10.1007/s11135-015-0212-2","Article"
"IDGL, an interaction design framework based on systematic innovation and quality function deployment","International Journal on Interactive Design and Manufacturing (IJIDeM)","","10","2","10.1007/s12008-014-0231-6","Stefano FilippiDaniela Barattin","2016","http://link.springer.com/article/10.1007/s12008-014-0231-6","Article"
"An extended fuzzy TOPSIS–GRA method based on different separation measures for green logistics service provider selection","International Journal of Environmental Science and Technology","","13","5","10.1007/s13762-016-0977-4","E. CelikM. ErdoganA. T. Gumus","2016","http://link.springer.com/article/10.1007/s13762-016-0977-4","Article"
"Framework of Conceptual Design Methodology for Hybrid Buoyant Aircraft","Aerotecnica Missili & Spazio","","95","2","10.1007/BF03404719","Anwar Ul HaqueWaqar AsrarAshraf A. OmarErwin SulaemanMohamed J. S. Ali","2016","http://link.springer.com/article/10.1007/BF03404719","Article"
"Why People Like Where They Live: Individual- and Community-Level Contributors to Community Satisfaction","Social Indicators Research","","126","3","10.1007/s11205-015-0922-9","Brittany M. FitzLarry LyonRobyn Driskell","2016","http://link.springer.com/article/10.1007/s11205-015-0922-9","Article"
"An integrated cognitive computing approach for systematic conceptual design","Journal of Zhejiang University-SCIENCE A","","17","4","10.1631/jzus.A1500161","Hao ZhengYi-xiong FengJian-rong TanZhi-feng ZhangZi-xian Zhang","2016","http://link.springer.com/article/10.1631/jzus.A1500161","Article"
"Implication and axiomatization of functional and constant constraints","Annals of Mathematics and Artificial Intelligence","","76","3 - 4","10.1007/s10472-015-9473-7","Jelle HellingsMarc GyssensJan ParedaensYuqing Wu","2016","http://link.springer.com/article/10.1007/s10472-015-9473-7","Article"
"QTL mapping and breeding value estimation through pedigree-based analysis of fruit size and weight in four diverse peach breeding programs","Tree Genetics & Genomes","","12","2","10.1007/s11295-016-0985-z","Jonathan Fresnedo-RamírezTerrence J. FrettPaul J. SandefurAlejandra Salgado-RojasJohn R. ClarkKsenija GasicCameron P. PeaceNatalie AndersonTimothy P. HartmannDavid H. ByrneMarco C. A. M. BinkEric van de WegCarlos H. CrisostoThomas M. Gradziel","2016","http://link.springer.com/article/10.1007/s11295-016-0985-z","Article"
"Urban Street Environment Design for Quality of Urban Life","Social Indicators Research","","126","1","10.1007/s11205-015-0880-2","W. M. WeyW. L. Wei","2016","http://link.springer.com/article/10.1007/s11205-015-0880-2","Article"
"Application of fuzzy axiomatic design principles for selection of non-traditional machining processes","The International Journal of Advanced Manufacturing Technology","","83","1 - 4","10.1007/s00170-015-7608-y","Anant V. KhandekarShankar Chakraborty","2016","http://link.springer.com/article/10.1007/s00170-015-7608-y","Article"
"Piezoelectric effects on carrier capturing time in a hybrid p–n junction system: a numerical study using finite element method","Journal of Computational Electronics","","15","1","10.1007/s10825-015-0775-0","SeongMin KimJaewook HaJin-Baek Kim","2016","http://link.springer.com/article/10.1007/s10825-015-0775-0","Article"
"Product modular design incorporating preventive maintenance issues","Chinese Journal of Mechanical Engineering","","29","2","10.3901/CJME.2015.1217.150","Yicong GaoYixiong FengJianrong Tan","2016","http://link.springer.com/article/10.3901/CJME.2015.1217.150","Article"
"Design and Application of New Quality Improvement Model: Kano Lean Six Sigma for Software Maintenance Project","Arabian Journal for Science and Engineering","","41","3","10.1007/s13369-015-1933-1","G. ArunKumarR. Dillibabu","2016","http://link.springer.com/article/10.1007/s13369-015-1933-1","Article"
"Challenges of using topology optimization for the design of pressurized stiffened panels","Structural and Multidisciplinary Optimization","","53","2","10.1007/s00158-015-1321-1","Alexis DugréAurelian VadeanJulien Chaussée","2016","http://link.springer.com/article/10.1007/s00158-015-1321-1","Article"
"Challenges and future perspectives for the life cycle of manufacturing networks in the mass customisation era","Logistics Research","","9","1","10.1007/s12159-015-0129-0","D. Mourtzis","2016","http://link.springer.com/article/10.1007/s12159-015-0129-0","Article"
"Determining the service demands of an aging population by integrating QFD and FMEA method","Quality & Quantity","","50","1","10.1007/s11135-014-0148-y","Shun-Hsing Chen","2016","http://link.springer.com/article/10.1007/s11135-014-0148-y","Article"
"Optimal strategy to deal with decision making problems in machine tools remanufacturing","International Journal of Precision Engineering and Manufacturing-Green Technology","","3","1","10.1007/s40684-016-0003-9","Sahar M. Sana UllahImran MuhammadTae Jo Ko","2016","http://link.springer.com/article/10.1007/s40684-016-0003-9","Article"
"BME prediction of continuous geographical properties using auxiliary variables","Stochastic Environmental Research and Risk Assessment","","30","1","10.1007/s00477-014-1005-1","Yong YangChuTian ZhangRuoxi Zhang","2016","http://link.springer.com/article/10.1007/s00477-014-1005-1","Article"
"Thermal cycling properties of a lead-free positive temperature coefficient thermistor in the Ba0.97(Bi0.5Na0.5)0.03TiO3 system","Journal of the Korean Physical Society","","68","1","10.3938/jkps.68.121","Hyoung-Seuk ChoiSoon-Mok ChoiDuck-Kyun Choi","2016","http://link.springer.com/article/10.3938/jkps.68.121","Article"
"Stochastic Capacity Acquisition and Allocation Model for Bandwidth Brokers under Fuzzy Volume Based Pricing Scheme","International Journal of Computational Intelligence Systems","","9","2","10.1080/18756891.2016.1149998","Hasan Hüseyin TuranNihat KasapDursun DelenMehmet Nahit Serarslan","2016","http://link.springer.com/article/10.1080/18756891.2016.1149998","Article"
"Trends and research challenges in remanufacturing","International Journal of Precision Engineering and Manufacturing-Green Technology","","3","1","10.1007/s40684-016-0016-4","Mitsutaka MatsumotoShanshan YangKristian MartinsenYasutaka Kainuma","2016","http://link.springer.com/article/10.1007/s40684-016-0016-4","Article"
"Evaluation of Knowledge Management Tools by Using An Interval Type-2 Fuzzy TOPSIS Method","International Journal of Computational Intelligence Systems","","9","5","10.1080/18756891.2016.1237182","Gülçin BüyüközkanIsmail Burak ParlakA. Cagri Tolga","2016","http://link.springer.com/article/10.1080/18756891.2016.1237182","Article"
"An Application of Six Sigma to Reduce Supplier Quality Cost","Journal of The Institution of Engineers (India): Series C","","97","1","10.1007/s40032-015-0200-2","Lokpriya Mohanrao GaikwadShivagond Nagappa TeliVijay Shashikant MajaliUmesh Mahadevappa Bhushi","2016","http://link.springer.com/article/10.1007/s40032-015-0200-2","Article"
"Selecting appropriate ERP software using integrated fuzzy linguistic preference relations — fuzzy TOPSIS method","International Journal of Computational Intelligence Systems","","9","3","10.1080/18756891.2016.1175810","Süleyman Çakır","2016","http://link.springer.com/article/10.1080/18756891.2016.1175810","Article"
"Cross-docking Location Selection in Distribution Systems: A New Intuitionistic Fuzzy Hierarchical Decision Model","International Journal of Computational Intelligence Systems","","9","1","10.1080/18756891.2016.1144156","S. Meysam MousaviBehnam Vahdani","2016","http://link.springer.com/article/10.1080/18756891.2016.1144156","Article"
"Determination of Target Values of Engineering Characteristics in QFD Using Uncertain Programming","Journal of Uncertainty Analysis and Applications","","3","1","10.1186/s40467-015-0040-x","Yunwen MiaoYuanyuan LiuYizeng Chen","2015","http://link.springer.com/article/10.1186/s40467-015-0040-x","Article"
"Development of a QFD-based expert system for CNC turning centre selection","Journal of Industrial Engineering International","","11","4","10.1007/s40092-015-0122-x","Kanika PrasadShankar Chakraborty","2015","http://link.springer.com/article/10.1007/s40092-015-0122-x","Article"
"Extending Fuzzy QFD Methodology with GDM Approaches: An Application for IT Planning in Collaborative Product Development","International Journal of Fuzzy Systems","","17","4","10.1007/s40815-015-0065-9","Gülçin BüyüközkanSezin Güleryüz","2015","http://link.springer.com/article/10.1007/s40815-015-0065-9","Article"
"Quality management under current conditions","Russian Metallurgy (Metally)","","2015","13","10.1134/S0036029515130273","V. A. VasilievS. V. Aleksandrova","2015","http://link.springer.com/article/10.1134/S0036029515130273","Article"
"Fuzzy Topology and Geometric Formalism of Quantum Mechanics","International Journal of Theoretical Physics","","54","12","10.1007/s10773-014-2480-3","S. Mayburov","2015","http://link.springer.com/article/10.1007/s10773-014-2480-3","Article"
"An integrated FTA-DFMEA approach for reliability analysis and product configuration considering warranty cost","Production Engineering","","9","5 - 6","10.1007/s11740-015-0642-7","A. AzadehM. SheikhalishahiA. Aghsami","2015","http://link.springer.com/article/10.1007/s11740-015-0642-7","Article"
"Iterative and Participative Axiomatic Design Process in complex mechanical assemblies: case study on fusion engineering","International Journal on Interactive Design and Manufacturing (IJIDeM)","","9","4","10.1007/s12008-015-0270-7","G. Di GironimoA. LanzottiD. MarzulloG. EspositoD. CarforaM. Siuko","2015","http://link.springer.com/article/10.1007/s12008-015-0270-7","Article"
"Influences of maleic reactive surfactants with different EO chain lengths on the properties of the acrylate latices","Journal of Coatings Technology and Research","","12","6","10.1007/s11998-015-9696-x","Jianhong YangYanhong ZhuJianfeng ZhuWanghui LiuMing ZhouLingmin ZhiDinglong LiQin Shen","2015","http://link.springer.com/article/10.1007/s11998-015-9696-x","Article"
"On the Welfare Costs of Naiveté in the US Credit-Card Market","Review of Industrial Organization","","47","3","10.1007/s11151-015-9473-0","Paul HeidhuesBotond Kőszegi","2015","http://link.springer.com/article/10.1007/s11151-015-9473-0","Article"
"A methodology to form families of products by applying fuzzy logic","International Journal on Interactive Design and Manufacturing (IJIDeM)","","9","4","10.1007/s12008-014-0230-7","Marco BajarasBruno Agard","2015","http://link.springer.com/article/10.1007/s12008-014-0230-7","Article"
"Variability in Carbon Availability and Eelgrass (Zostera marina) Biometrics Along an Estuarine Gradient in Willapa Bay, WA, USA","Estuaries and Coasts","","38","6","10.1007/s12237-014-9933-z","Jennifer L. RuesinkSylvia YangAlan C. Trimble","2015","http://link.springer.com/article/10.1007/s12237-014-9933-z","Article"
"Big Data in product lifecycle management","The International Journal of Advanced Manufacturing Technology","","81","1 - 4","10.1007/s00170-015-7151-x","Jingran LiFei TaoYing ChengLiangjin Zhao","2015","http://link.springer.com/article/10.1007/s00170-015-7151-x","Article"
"Characterization of drought and its assessment over Sindh, Pakistan during 1951–2010","Journal of Meteorological Research","","29","5","10.1007/s13351-015-4113-z","Shahzada AdnanKalim UllahShouting Gao 高守亭","2015","http://link.springer.com/article/10.1007/s13351-015-4113-z","Article"
"Program allocation process improvement by an assignment model","Journal of Aeronautics and Space Technologies (Havacilik ve Uzay Teknolojileri Dergisi)","","8","2","10.7603/s40690-015-0011-y","Okay IŞIKMuhammet BİLGEYıldırım KILIÇARSLAN","2015","http://link.springer.com/article/10.7603/s40690-015-0011-y","Article"
"FIR: An Effective Scheme for Extracting Useful Metadata from Social Media","Journal of Medical Systems","","39","11","10.1007/s10916-015-0333-0","Long-Sheng ChenZue-Cheng LinJing-Rong Chang","2015","http://link.springer.com/article/10.1007/s10916-015-0333-0","Article"
"Towards avoiding the hidden traps in QFD during requirements establishment","Journal of Systems Science and Systems Engineering","","24","3","10.1007/s11518-015-5275-z","Xinwei ZhangShurong TongHakki EresKeqin WangMario Kossmann","2015","http://link.springer.com/article/10.1007/s11518-015-5275-z","Article"
"Chaos Theory and Organizational Crisis: A Theoretical Analysis of the Challenges Faced by the New Orleans Police Department During Hurricane Katrina","Public Organization Review","","15","3","10.1007/s11115-014-0284-9","Terri M. AdamsLarry D. Stewart","2015","http://link.springer.com/article/10.1007/s11115-014-0284-9","Article"
"Analysis of interactions among the barriers to JIT production: interpretive structural modelling approach","Journal of Industrial Engineering International","","11","3","10.1007/s40092-014-0092-4","J. R. JadhavS. S. ManthaS. B. Rane","2015","http://link.springer.com/article/10.1007/s40092-014-0092-4","Article"
"A study on the antecedents and consequences of satisfaction and dissatisfaction in web portal usage","Service Business","","9","3","10.1007/s11628-014-0240-3","Sang-Gun LeeChang-Gyu YangSin-Bok LeeJae-Beom Lee","2015","http://link.springer.com/article/10.1007/s11628-014-0240-3","Article"
"Automatic tool path generation from structuralized machining process integrated with CAD/CAPP/CAM system","The International Journal of Advanced Manufacturing Technology","","80","5 - 8","10.1007/s00170-015-7067-5","Tongming XuZhuoning ChenJianxun LiXiaoguang Yan","2015","http://link.springer.com/article/10.1007/s00170-015-7067-5","Article"
"Do relationships exist between the scope and intensity of quality improvement activities and hospital operation performance? A 10-year observation in Taiwan","BMC Health Services Research","","15","1","10.1186/s12913-015-0961-6","Kuo-Piao ChungTsung-Hsien Yu","2015","http://link.springer.com/article/10.1186/s12913-015-0961-6","Article"
"Evaluating the reliability of the Attitudes to Randomized Trial Questionnaire (ARTQ) in a predominantly African American sample","SpringerPlus","","4","1","10.1186/s40064-015-1208-z","Marvella E FordWei WeiLeslie A MooreDana R BurshellKimberly CannadyFranshawn MackNnadozie EzeriohaKelley ErcoleElizabeth Garrett-Mayer","2015","http://link.springer.com/article/10.1186/s40064-015-1208-z","Article"
"Supporting product development in the textile industry through the use of a product lifecycle management approach: a preliminary set of guidelines","The International Journal of Advanced Manufacturing Technology","","79","9 - 12","10.1007/s00170-015-6926-4","Enrico VezzettiMarco AlemanniJavier Macheda","2015","http://link.springer.com/article/10.1007/s00170-015-6926-4","Article"
"Implementing product design development methodology for assessing and improving the performance of products","International Journal on Interactive Design and Manufacturing (IJIDeM)","","9","3","10.1007/s12008-015-0281-4","Imad AlsyoufAlam Al-AlamiAli Saidam","2015","http://link.springer.com/article/10.1007/s12008-015-0281-4","Article"
"Contamination of nitrate in groundwater and its potential human health: a case study of lower Mae Klong river basin, Thailand","Environmental Science and Pollution Research","","22","15","10.1007/s11356-015-4347-4","Jaturong WongsanitPiyakarn TeartisupPrapeut KerdsuebPrapin TharnpoophasiamSuwalee Worakhunpiset","2015","http://link.springer.com/article/10.1007/s11356-015-4347-4","Article"
"Ensuring correct product characteristics during the design process","International Journal on Interactive Design and Manufacturing (IJIDeM)","","9","3","10.1007/s12008-014-0251-2","Hongying JingOnur HisarciklilarVince Thomson","2015","http://link.springer.com/article/10.1007/s12008-014-0251-2","Article"
"A new data mining methodology for generating new service ideas","Information Systems and e-Business Management","","13","3","10.1007/s10257-014-0267-y","Amir-Mohsen Karimi-MajdMasoud Mahootchi","2015","http://link.springer.com/article/10.1007/s10257-014-0267-y","Article"
"Power and agency in language policy appropriation","Language Policy","","14","3","10.1007/s10993-014-9333-z","David Cassels JohnsonEric J. Johnson","2015","http://link.springer.com/article/10.1007/s10993-014-9333-z","Article"
"SOCR data dashboard: an integrated big data archive mashing medicare, labor, census and econometric information","Journal of Big Data","","2","1","10.1186/s40537-015-0018-z","Syed S HusainAlexandr KalininAnh TruongIvo D Dinov","2015","http://link.springer.com/article/10.1186/s40537-015-0018-z","Article"
"Application of Quality Function Deployment Method for Determining Performance Properties of Sportswear","Fibre Chemistry","","47","2","10.1007/s10692-015-9651-8","E. A. KirsanovaE. A. ChalenkoYu. S. ShustovG. V. Sanzhieva","2015","http://link.springer.com/article/10.1007/s10692-015-9651-8","Article"
"Supplier selection for managing supply risks in supply chain: a fuzzy approach","The International Journal of Advanced Manufacturing Technology","","79","1 - 4","10.1007/s00170-015-6867-y","Sanjoy Kumar Paul","2015","http://link.springer.com/article/10.1007/s00170-015-6867-y","Article"
"Is designing independent of domain? Comparing models of engineering, software and service design","Research in Engineering Design","","26","3","10.1007/s00163-015-0195-y","Udo KannengiesserJohn S. Gero","2015","http://link.springer.com/article/10.1007/s00163-015-0195-y","Article"
"Characteristics and disposition of youth referred from schools for emergency psychiatric evaluation","European Child & Adolescent Psychiatry","","24","7","10.1007/s00787-014-0618-8","Eugene GrudnikoffTolga TaneliChristoph U. Correll","2015","http://link.springer.com/article/10.1007/s00787-014-0618-8","Article"
"An Information Search Algorithm Based on Query Delegation and Feedback Delegation in Delay-Tolerant Networks","Wireless Personal Communications","","82","4","10.1007/s11277-015-2369-3","Jing LiuQingshan WangQi WangJin ShenJingming Wang","2015","http://link.springer.com/article/10.1007/s11277-015-2369-3","Article"
"A Naïve Bayes approach to map customer requirements to product variants","Journal of Intelligent Manufacturing","","26","3","10.1007/s10845-013-0806-2","Yue WangMitchell M. Tseng","2015","http://link.springer.com/article/10.1007/s10845-013-0806-2","Article"
"A fuzzy based approach for the selection of goals in goal oriented requirements elicitation process","International Journal of System Assurance Engineering and Management","","6","2","10.1007/s13198-014-0260-3","Mohd SadiqS. K. Jain","2015","http://link.springer.com/article/10.1007/s13198-014-0260-3","Article"
"The Effects of a State Need-based Access Grant on Traditional and Non-traditional Student Persistence","Higher Education Policy","","28","2","10.1057/hep.2014.7","J Cody Davidson","2015","http://link.springer.com/article/10.1057/hep.2014.7","Article"
"Riverbed clogging experiments at potential river bank filtration sites along the Ping River, Chiang Mai, Thailand","Environmental Earth Sciences","","73","12","10.1007/s12665-015-4160-x","K. PholkernK. SrisukT. GrischekM. SoaresS. SchäferL. ArchwichaiP. SaraphiromP. PavelicW. Wirojanagud","2015","http://link.springer.com/article/10.1007/s12665-015-4160-x","Article"
"The influence of personal belief, agency mission and city size on open space decision making processes in three southwestern cities","Urban Ecosystems","","18","2","10.1007/s11252-014-0419-3","Megan FriggensCarol RaishDeborah FinchAlice McSweeney","2015","http://link.springer.com/article/10.1007/s11252-014-0419-3","Article"
"CARS 2015—Computer Assisted Radiology and Surgery Proceedings of the 29th International Congress and Exhibition Barcelona, Spain, June 24–27, 2015","International Journal of Computer Assisted Radiology and Surgery","","10","1","10.1007/s11548-015-1213-2","","2015","http://link.springer.com/article/10.1007/s11548-015-1213-2","Article"
"Sustainable supply chain management: a modeling perspective","Annals of Operations Research","","229","1","10.1007/s10479-015-1853-1","Marcus BrandenburgTobias Rebs","2015","http://link.springer.com/article/10.1007/s10479-015-1853-1","Article"
"Customer requirement prioritization on QFD: a new proposal based on the generalized Yager’s algorithm","Research in Engineering Design","","26","2","10.1007/s00163-015-0191-2","Fiorenzo FranceschiniDomenico MaisanoLuca Mastrogiacomo","2015","http://link.springer.com/article/10.1007/s00163-015-0191-2","Article"
"Contradiction-oriented problem solving for innovations: five opportunities for China’s companies","Journal of Innovation and Entrepreneurship","","4","1","10.1186/s13731-015-0017-5","Runhua Tan","2015","http://link.springer.com/article/10.1186/s13731-015-0017-5","Article"
"A new FMEA method by integrating fuzzy belief structure and TOPSIS to improve risk evaluation process","The International Journal of Advanced Manufacturing Technology","","77","1 - 4","10.1007/s00170-014-6466-3","Behnam VahdaniM. SalimiM. Charkhchian","2015","http://link.springer.com/article/10.1007/s00170-014-6466-3","Article"
"Product design-process selection-process planning integration based on modeling and simulation","The International Journal of Advanced Manufacturing Technology","","77","1 - 4","10.1007/s00170-014-6446-7","Von Dim NguyenPatrick Martin","2015","http://link.springer.com/article/10.1007/s00170-014-6446-7","Article"
"The adoption of customer service improvement practices","Marketing Letters","","26","1","10.1007/s11002-013-9263-0","Peter R. Dickson","2015","http://link.springer.com/article/10.1007/s11002-013-9263-0","Article"
"A chance discovery-based approach for new product–service system (PSS) concepts","Service Business","","9","1","10.1007/s11628-013-0222-x","Hyunseok ParkJanghyeok Yoon","2015","http://link.springer.com/article/10.1007/s11628-013-0222-x","Article"
"Curbing variations in packaging process through Six Sigma way in a large-scale food-processing industry","Journal of Industrial Engineering International","","11","1","10.1007/s40092-014-0082-6","Darshak A. DesaiParth KotadiyaNikheel MakwanaSonalinkumar Patel","2015","http://link.springer.com/article/10.1007/s40092-014-0082-6","Article"
"Fuzzy PROMETHEE GDSS for technical requirements ranking in HOQ","The International Journal of Advanced Manufacturing Technology","","76","9 - 12","10.1007/s00170-014-6233-5","Seyyed Mahdi Hosseini MotlaghMajid BehzadianJoshua IgnatiusMark GohMohammad Mehdi SepehriTan Kim Hua","2015","http://link.springer.com/article/10.1007/s00170-014-6233-5","Article"
"Development of modular manufacturing systems—a review","The International Journal of Advanced Manufacturing Technology","","76","5 - 8","10.1007/s00170-014-6289-2","Abdul Munaf ShaikV. V. S. Kesava RaoCh. Srinivasa Rao","2015","http://link.springer.com/article/10.1007/s00170-014-6289-2","Article"
"Prioritization of textile fabric defects using ordered weighted averaging operator","The International Journal of Advanced Manufacturing Technology","","76","5 - 8","10.1007/s00170-014-6227-3","Reza Ghazi SaeidiAmar OukilGholam R. AminSadigh Raissi","2015","http://link.springer.com/article/10.1007/s00170-014-6227-3","Article"
"Employing fuzzy TOPSIS and SWOT for supplier selection and order allocation problem","The International Journal of Advanced Manufacturing Technology","","76","5 - 8","10.1007/s00170-014-6288-3","S. Mohammad ArabzadMazaher GhorbaniJafar RazmiHadi Shirouyehzad","2015","http://link.springer.com/article/10.1007/s00170-014-6288-3","Article"
"An Extended Quality Function Deployment Incorporating Fuzzy Logic and GDM Under Different Preference Structures","International Journal of Computational Intelligence Systems","","8","3","10.1080/18756891.2015.1017379","Gülçin BüyüközkanGizem Çifçi","2015","http://link.springer.com/article/10.1080/18756891.2015.1017379","Article"
"Evaluating the effectiveness of implementing quality management practices in the medical industry","The journal of nutrition, health & aging","","19","1","10.1007/s12603-014-0486-4","Tsu-Ming YehH. -P. Lai","2015","http://link.springer.com/article/10.1007/s12603-014-0486-4","Article"
"Fuzzy Multicriteria Decision-Making: A Literature Review","International Journal of Computational Intelligence Systems","","8","4","10.1080/18756891.2015.1046325","Cengiz KahramanSezi Cevik OnarBasar Oztaysi","2015","http://link.springer.com/article/10.1080/18756891.2015.1046325","Article"
"Design of a 3-channel 5 Gb/s/ch deserializer array for high-speed parallel links","Analog Integrated Circuits and Signal Processing","","82","1","10.1007/s10470-014-0454-2","Chang-Chun ZhangMing LiLei-Lei LiuKui-Ying YinGang BaiYu-Feng Guo","2015","http://link.springer.com/article/10.1007/s10470-014-0454-2","Article"
"Family Engagement in Rural and Urban Head Start Families: An Exploratory Study","Early Childhood Education Journal","","43","1","10.1007/s10643-014-0643-8","Amanda Keys","2015","http://link.springer.com/article/10.1007/s10643-014-0643-8","Article"
"Multi-Criteria and Multi-Stage Facility Location Selection under Interval Type-2 Fuzzy Environment: A Case Study for a Cement Factory","International Journal of Computational Intelligence Systems","","8","2","10.1080/18756891.2015.1001956","Ferhan Çebiİrem Otay","2015","http://link.springer.com/article/10.1080/18756891.2015.1001956","Article"
"Multi-Objective Optimization of Green EDM: An Integrated Theory","Journal of The Institution of Engineers (India): Series C","","96","1","10.1007/s40032-014-0142-0","JagadishA. Ray","2015","http://link.springer.com/article/10.1007/s40032-014-0142-0","Article"
"Green Cutting Fluid Selection using Multi-attribute Decision Making Approach","Journal of The Institution of Engineers (India): Series C","","96","1","10.1007/s40032-014-0126-0","JagadishA. Ray","2015","http://link.springer.com/article/10.1007/s40032-014-0126-0","Article"
"Applying fuzzy preference relation for requirements prioritization in goal oriented requirements elicitation process","International Journal of System Assurance Engineering and Management","","5","4","10.1007/s13198-014-0236-3","Mohd SadiqS. K. Jain","2014","http://link.springer.com/article/10.1007/s13198-014-0236-3","Article"
